758370604	ACC	-0.08619126	6.1004257	7.9391727
758370604	MAG	-39.5	6.8125	-54.8125
758370604	GYR	0.02443461	0.004886922	-0.008552114
758370614	ACC	-0.08619126	6.1100025	7.9104424
758370614	MAG	-39.5	6.5625	-54.6875
758370614	GYR	0.02932153	0.0061086523	-0.010995574
758370624	ACC	-0.08619126	6.129156	7.8529816
758370624	MAG	-39.125	6.5625	-54.5625
758370624	GYR	0.034208454	0.015882496	-0.012217305
758370634	ACC	-0.15322891	6.1195793	7.872135
758370634	MAG	-39.125	6.9375	-54.25
758370634	GYR	0.030543262	0.019547688	-0.013439035
758370644	ACC	-0.1436521	6.129156	7.8625584
758370644	MAG	-39.375	7.125	-54.5625
758370644	GYR	0.030543262	0.02321288	-0.013439035
758370654	ACC	-0.1436521	6.1387334	7.8529816
758370654	MAG	-39.375	7.125	-54.25
758370654	GYR	0.030543262	0.02321288	-0.010995574
758370664	ACC	-0.16280572	6.157887	7.9008656
758370664	MAG	-39.125	7.25	-54.25
758370664	GYR	0.02687807	0.015882496	-0.008552114
758370674	ACC	-0.16280572	6.14831	7.929596
758370674	MAG	-39.5	6.9375	-54.25
758370674	GYR	0.028099801	-0.0012217305	-0.0061086523
758370684	ACC	-0.1340753	6.157887	7.872135
758370684	MAG	-39.6875	6.4375	-54.375
758370684	GYR	0.02443461	-0.009773844	-0.008552114
758370694	ACC	-0.1436521	6.1387334	7.881712
758370694	MAG	-39.125	6.125	-54.375
758370694	GYR	0.018325957	-0.018325957	-0.010995574
758370704	ACC	-0.15322891	6.14831	7.881712
758370704	MAG	-39.25	6.125	-54.9375
758370704	GYR	0.014660765	-0.021991149	-0.0073303827
758370714	ACC	-0.076614454	6.157887	7.881712
758370714	MAG	-39.375	6.25	-55.0625
758370714	GYR	0.014660765	-0.015882496	-0.0061086523
758370724	ACC	-0.038307227	6.1195793	7.8912888
758370724	MAG	-39.25	6.25	-55.0625
758370724	GYR	0.015882496	-0.004886922	-0.008552114
758370843	ACC	-0.10534488	6.1195793	7.920019
758370734	MAG	-39.375	6.5625	-55.375
758370734	GYR	0.019547688	0.0061086523	-0.012217305
758370843	ACC	-0.1340753	6.1100025	7.97748
758370845	MAG	-39.9375	6.5625	-55.625
758370846	GYR	0.02932153	0.013439035	-0.013439035
758370843	ACC	-0.1340753	6.090849	7.9487495
758370845	MAG	-39.8125	6.5625	-55.375
758370846	GYR	0.041538835	0.014660765	-0.012217305
758370843	ACC	-0.1436521	6.090849	7.824251
758370845	MAG	-39.6875	6.25	-55.625
758370846	GYR	0.04642576	0.014660765	-0.010995574
758370843	ACC	-0.16280572	6.1195793	7.7667904
758370845	MAG	-39.8125	6.4375	-55.75
758370846	GYR	0.040317107	0.010995574	-0.010995574
758370843	ACC	-0.1436521	6.14831	7.7572136
758370845	MAG	-39.6875	6.4375	-55.75
758370846	GYR	0.03176499	0.010995574	-0.009773844
758370843	ACC	-0.16280572	6.129156	7.843405
758370845	MAG	-39.125	6.5625	-55.875
758370846	GYR	0.020769417	0.0073303827	-0.010995574
758370843	ACC	-0.19153613	6.14831	7.8912888
758370845	MAG	-39.25	6.5625	-56.0
758370846	GYR	0.014660765	0.002443461	-0.014660765
758370843	ACC	-0.18195933	6.14831	7.929596
758370845	MAG	-39.375	6.8125	-55.625
758370846	GYR	0.017104227	0.0012217305	-0.012217305
